alg_name,K,n,bidirectional_bool,anti_signal_velocity,residual_signal_velocity,error_bool,meas_error_bool,error_rate,positive,number_of_runs,T
object,int64,int64,bool,int64,int64,bool,bool,float64,int64,int64,int64
Signal,50,50,True,3,3,True,True,0.02,166,499200000,94
Signal,50,50,True,3,3,True,True,0.02,172,499200000,95
Signal,50,50,True,3,3,True,True,0.02,169,499200000,96
Signal,50,50,True,3,3,True,True,0.02,176,499200000,97
Signal,50,50,True,3,3,True,True,0.02,173,499200000,98
Signal,50,50,True,3,3,True,True,0.02,188,499200000,99
Signal,50,50,True,3,3,True,True,0.02,192,499200000,100
Signal,50,50,True,3,3,True,True,0.02,196,499200000,101
Signal,50,50,True,3,3,True,True,0.02,198,499200000,102
Signal,50,50,True,3,3,True,True,0.02,207,499200000,103
Signal,50,50,True,3,3,True,True,0.02,206,499200000,104
Signal,50,50,True,3,3,True,True,0.02,209,499200000,105
Signal,50,50,True,3,3,True,True,0.02,215,499200000,106
Signal,50,50,True,3,3,True,True,0.02,214,499200000,107
Signal,50,50,True,3,3,True,True,0.02,222,499200000,108
Signal,50,50,True,3,3,True,True,0.02,217,499200000,109
Signal,50,50,True,3,3,True,True,0.02,232,499200000,110
Signal,50,50,True,3,3,True,True,0.02,229,499200000,111
Signal,50,50,True,3,3,True,True,0.02,239,499200000,112
Signal,50,50,True,3,3,True,True,0.02,247,499200000,113
Signal,50,50,True,3,3,True,True,0.02,249,499200000,114
Signal,50,50,True,3,3,True,True,0.02,253,499200000,115
Signal,50,50,True,3,3,True,True,0.02,265,499200000,116
Signal,50,50,True,3,3,True,True,0.02,264,499200000,117
Signal,50,50,True,3,3,True,True,0.02,272,499200000,118
Signal,50,50,True,3,3,True,True,0.02,280,499200000,119
Signal,50,50,True,3,3,True,True,0.02,278,499200000,120
Signal,50,50,True,3,3,True,True,0.02,278,499200000,121
Signal,50,50,True,3,3,True,True,0.02,292,499200000,122
Signal,50,50,True,3,3,True,True,0.02,292,499200000,123
Signal,50,50,True,3,3,True,True,0.02,299,499200000,124
Signal,50,50,True,3,3,True,True,0.02,307,499200000,125
Signal,50,50,True,3,3,True,True,0.02,314,499200000,126
Signal,50,50,True,3,3,True,True,0.02,318,499200000,127
Signal,50,50,True,3,3,True,True,0.02,322,499200000,128
Signal,50,50,True,3,3,True,True,0.02,322,499200000,129
Signal,50,50,True,3,3,True,True,0.02,325,499200000,130
Signal,50,50,True,3,3,True,True,0.02,336,499200000,131
Signal,50,50,True,3,3,True,True,0.02,339,499200000,132
Signal,50,50,True,3,3,True,True,0.02,340,499200000,133
Signal,50,50,True,3,3,True,True,0.02,347,499200000,134
Signal,50,50,True,3,3,True,True,0.02,355,499200000,135
Signal,50,50,True,3,3,True,True,0.02,365,499200000,136
Signal,50,50,True,3,3,True,True,0.02,366,499200000,137
Signal,50,50,True,3,3,True,True,0.02,376,499200000,138
Signal,50,50,True,3,3,True,True,0.02,383,499200000,139
Signal,50,50,True,3,3,True,True,0.02,388,499200000,140
Signal,50,50,True,3,3,True,True,0.02,395,499200000,141
Signal,50,50,True,3,3,True,True,0.02,390,499200000,142
Signal,50,50,True,3,3,True,True,0.02,396,499200000,143
Signal,50,50,True,3,3,True,True,0.02,392,499200000,144
Signal,50,50,True,3,3,True,True,0.02,397,499200000,145
Signal,50,50,True,3,3,True,True,0.02,408,499200000,146
Signal,50,50,True,3,3,True,True,0.02,415,499200000,147
Signal,50,50,True,3,3,True,True,0.02,428,499200000,148
Signal,50,50,True,3,3,True,True,0.02,440,499200000,149
Signal,50,50,True,3,3,True,True,0.02,438,499200000,150
Signal,50,50,True,3,3,True,True,0.02,451,499200000,151
Signal,50,50,True,3,3,True,True,0.02,464,499200000,152
Signal,50,50,True,3,3,True,True,0.02,467,499200000,153
Signal,50,50,True,3,3,True,True,0.02,461,499200000,154
Signal,50,50,True,3,3,True,True,0.02,464,499200000,155
Signal,50,50,True,3,3,True,True,0.02,474,499200000,156
Signal,50,50,True,3,3,True,True,0.02,480,499200000,157
Signal,50,50,True,3,3,True,True,0.02,485,499200000,158
Signal,50,50,True,3,3,True,True,0.02,486,499200000,159
Signal,50,50,True,3,3,True,True,0.02,504,499200000,160
Signal,50,50,True,3,3,True,True,0.02,507,499200000,161
Signal,50,50,True,3,3,True,True,0.02,512,499200000,162
Signal,50,50,True,3,3,True,True,0.02,519,499200000,163
Signal,50,50,True,3,3,True,True,0.02,530,499200000,164
Signal,50,50,True,3,3,True,True,0.02,529,499200000,165
Signal,50,50,True,3,3,True,True,0.02,536,499200000,166
Signal,50,50,True,3,3,True,True,0.02,549,499200000,167
Signal,50,50,True,3,3,True,True,0.02,556,499200000,168
Signal,50,50,True,3,3,True,True,0.02,554,499200000,169
Signal,50,50,True,3,3,True,True,0.02,560,499200000,170
Signal,50,50,True,3,3,True,True,0.02,570,499200000,171
Signal,50,50,True,3,3,True,True,0.02,576,499200000,172
Signal,50,50,True,3,3,True,True,0.02,584,499200000,173
Signal,50,50,True,3,3,True,True,0.02,585,499200000,174
Signal,50,50,True,3,3,True,True,0.02,585,499200000,175
Signal,50,50,True,3,3,True,True,0.02,584,499200000,176
Signal,50,50,True,3,3,True,True,0.02,581,499200000,177
Signal,50,50,True,3,3,True,True,0.02,593,499200000,178
Signal,50,50,True,3,3,True,True,0.02,596,499200000,179
Signal,50,50,True,3,3,True,True,0.02,606,499200000,180
Signal,50,50,True,3,3,True,True,0.02,599,499200000,181
Signal,50,50,True,3,3,True,True,0.02,618,499200000,182
Signal,50,50,True,3,3,True,True,0.02,612,499200000,183
Signal,50,50,True,3,3,True,True,0.02,614,499200000,184
Signal,50,50,True,3,3,True,True,0.02,625,499200000,185
Signal,50,50,True,3,3,True,True,0.02,622,499200000,186
Signal,50,50,True,3,3,True,True,0.02,635,499200000,187
Signal,50,50,True,3,3,True,True,0.02,641,499200000,188
Signal,50,50,True,3,3,True,True,0.02,649,499200000,189
Signal,50,50,True,3,3,True,True,0.02,649,499200000,190
Signal,50,50,True,3,3,True,True,0.02,657,499200000,191
Signal,50,50,True,3,3,True,True,0.02,656,499200000,192
Signal,50,50,True,3,3,True,True,0.02,670,499200000,193
Signal,50,50,True,3,3,True,True,0.02,660,499200000,194
Signal,50,50,True,3,3,True,True,0.02,668,499200000,195
Signal,50,50,True,3,3,True,True,0.02,680,499200000,196
Signal,50,50,True,3,3,True,True,0.02,686,499200000,197
Signal,50,50,True,3,3,True,True,0.02,699,499200000,198
Signal,50,50,True,3,3,True,True,0.02,688,499200000,199
